x,y
0.0,1197.1838
0.1,1194.3514
0.2,1191.5028
0.30000000000000004,1188.638
0.4,1185.7569999999998
0.5,1182.8597999999997
0.6000000000000001,1179.9463999999998
0.7000000000000001,1177.0167999999999
0.8,1174.071
0.9,1171.109
1.0,1168.1308
1.1,1165.1363999999999
1.2000000000000002,1162.1257999999998
1.3,1159.0989999999997
1.4000000000000001,1156.0564326049996
1.5,1152.9989691434012
1.6,1149.9274520111985
1.7000000000000002,1146.8426955961618
1.8,1143.7454871726138
1.9000000000000001,1140.636587767737
2.0,1137.516733000315
2.1,1134.3866338927878
2.2,1131.2469776574653
2.3000000000000003,1128.098428457725
2.4000000000000004,1124.9416281449876
2.5,1121.7771969722407
2.6,1118.605734284858
2.7,1115.4278191894339
2.8000000000000003,1112.2440112013346
2.9000000000000004,1109.0548508716427
3.0,1105.8608603941484
3.1,1102.662544193025
3.2,1099.4603894918007
3.3000000000000003,1096.2548668642225
3.4000000000000004,1093.046430767589
3.5,1089.835520059107
3.6,1086.6225584958156
3.7,1083.4079552185974
3.8000000000000003,1080.1921052207838
3.9000000000000004,1076.9753898018455
4.0,1073.7581770066408
4.1000000000000005,1070.5408220506827
4.2,1067.3236677318678
4.3,1064.1070448290996
4.4,1060.8912724882211
4.5,1057.6766585956623
4.6000000000000005,1054.4635001401903
4.7,1051.252083563145
4.800000000000001,1048.0426850975225
4.9,1044.8355710962614
5.0,1041.6309983500794
5.1000000000000005,1038.4292143951868
5.2,1035.2304578112041
5.300000000000001,1032.0349585095905
5.4,1028.84293801289
5.5,1025.6546097250828
5.6000000000000005,1022.4701791933276
5.7,1019.2898443613684
5.800000000000001,1016.11379581487
5.9,1012.9422170189383
6.0,1009.7752845480774
6.1000000000000005,1006.613168308819
6.2,1003.4560317552622
6.300000000000001,1000.3040320977456
6.4,997.1573205048718
6.5,994.0160422990956
6.6000000000000005,990.8803371460801
6.7,987.7503392380199
6.800000000000001,984.6261774711218
6.9,981.5079756174306
7.0,978.3958524911787
7.1000000000000005,975.2899221098342
7.2,972.1902938500151
7.300000000000001,969.0970725984355
7.4,966.0103588980384
7.5,962.9302490894707
7.6000000000000005,959.8568354480486
7.7,956.7902063163542
7.800000000000001,953.7304462326059
7.9,950.6776360549344
8.0,947.6318530816956
8.1,944.5931711679466
8.200000000000001,941.5616608382062
8.3,938.5373893956187
8.4,935.5204210276352
8.5,932.5108169083232
8.6,929.5086352974118
8.700000000000001,926.513931636176
8.8,923.5267586402617
8.9,920.5471663895472
9.0,917.5752024151368
9.1,914.6109117835772
9.200000000000001,911.6543371783848
9.3,908.7055189789705
9.4,905.764495337043
9.5,902.8313022505724
9.600000000000001,899.905973635392
9.700000000000001,896.9885413945112
9.8,894.0790354852148
9.9,891.1774839840178
10.0,888.2839131495444
10.100000000000001,885.398347483397
10.200000000000001,882.5208097890788
10.3,879.651321229034
10.4,876.7899013798617
10.5,873.9365682857656
10.600000000000001,871.0913385102928
10.700000000000001,868.2542271864179
10.8,865.4252480650241
10.9,862.6044135618323
11.0,859.7917348028282
11.100000000000001,856.9872216682348
11.200000000000001,854.1908828350772
11.3,851.4027258183824
11.4,848.6227570110609
11.5,845.8509817225096
11.600000000000001,843.0874042159767
11.700000000000001,840.3320277447298
11.8,837.5848545870633
11.9,834.8458860801835
12.0,832.1151226530061
12.100000000000001,829.3925638579013
12.200000000000001,826.6782084014201
12.3,823.9720541740336
12.4,821.2740982789173
12.5,818.5843370598109
12.600000000000001,815.9027661279819
12.700000000000001,813.2293803883234
12.8,810.5641740646122
12.9,807.9071407239542
13.0,805.2582733004431
13.100000000000001,802.6175641180583
13.200000000000001,799.9850049128247
13.3,797.3605868542584
13.4,794.7443005661222
13.5,792.1361361465114
13.600000000000001,789.5360831872915
13.700000000000001,786.9441307929097
13.8,784.3602675985979
13.9,781.7844817879893
14.0,779.2167611101642
14.100000000000001,776.6570928961463
14.200000000000001,774.105464074865
14.3,771.5618611886008
14.4,769.026270407931
14.5,766.4986775461917
14.600000000000001,763.979068073471
14.700000000000001,761.4674271301478
14.8,758.9637395399923
14.9,756.4679898228404
15.0,753.9801622068576
15.100000000000001,751.5002406404024
15.200000000000001,749.0282088035059
15.3,746.5640501189764
15.4,744.1077477631429
15.5,741.6592846762485
15.600000000000001,739.2186435725043
15.700000000000001,736.7858069498161
15.8,734.3607570991923
15.9,731.9434761138448
16.0,729.5339458979926
16.1,727.1321481753758
16.2,724.7380644974924
16.3,722.3516762515626
16.400000000000002,719.9729646682339
16.5,717.6019108290316
16.6,715.2384956735642
16.7,712.8827000064925
16.8,710.5345045042677
16.900000000000002,708.1938897216478
17.0,705.8608360979988
17.1,703.5353239633872
17.2,701.2173335444709
17.3,698.9068449701945
17.400000000000002,696.6038382772958
17.5,694.3082934156296
17.6,692.020190253313
17.7,689.7395085817009
17.8,687.466228120194
17.900000000000002,685.2003285208874
18.0,682.9417893730617
18.1,680.6905902075258
18.2,678.4467105008118
18.3,676.2101296792302
18.400000000000002,673.9808271227878
18.5,671.7587821689729
18.6,669.5439741164138
18.7,667.336382228412
18.8,665.1359857363564
18.900000000000002,662.9427638430203
19.0,660.7566957257475
19.1,658.577760539528
19.200000000000003,656.4059374199695
19.3,654.2412054861666
19.400000000000002,652.0835438434706
19.5,649.9329315861654
19.6,647.7893478000494
19.700000000000003,645.6527715649285
19.8,643.5231819570224
19.900000000000002,641.4005580512876
20.0,639.2848789236581
20.1,637.1761236532086
20.200000000000003,635.0742713242413
20.3,632.9793010282988
20.400000000000002,630.8911918661063
20.5,628.8099229494446
20.6,626.7354734029565
20.700000000000003,624.667822365888
20.8,622.6069489937686
20.900000000000002,620.552832460029
21.0,618.505451957562
21.1,616.4647867002257
21.200000000000003,614.4308159242927
21.3,612.4035188898453
21.400000000000002,610.3828748821201
21.5,608.3688632128027
21.6,606.3614632212741
21.700000000000003,604.3606542758107
21.8,602.3664157747396
21.900000000000002,600.3787271475496
22.0,598.3975678559608
22.1,596.4229173949527
22.200000000000003,594.4547552937535
22.3,592.4930611167903
22.400000000000002,590.5378144646036
22.5,588.5889949747246
22.6,586.6465823225191
22.700000000000003,584.7105562219969
22.8,582.7808964265896
22.900000000000002,580.8575827298969
23.0,578.9405949664017
23.1,577.0299130121574
23.200000000000003,575.1255167854454
23.3,573.2273862474058
23.400000000000002,571.3355014026416
23.5,569.449842299797
23.6,567.5703890321104
23.700000000000003,565.6971217379444
23.8,563.8300206012917
23.900000000000002,561.9690658522588
24.0,560.1142377675276
24.1,558.2655166707963
24.200000000000003,556.4228829332002
24.3,554.586316973712
24.400000000000002,552.7557992595237
24.5,550.9313103064096
24.6,549.1128306790724
24.700000000000003,547.3003409914708
24.8,545.4938219071311
24.900000000000002,543.693254139443
25.0,541.8986184519393
25.1,540.1098956585608
25.200000000000003,538.3270666239065
25.3,536.5501122634695
25.400000000000002,534.7790135438601
25.5,533.0137514830149
25.6,531.2543071503936
25.700000000000003,529.5006616671633
25.8,527.7527962063709
25.900000000000002,526.0106919931046
26.0,524.2743303046434
26.1,522.5436924705963
26.200000000000003,520.8187598730315
26.3,519.0995139465947
26.400000000000002,517.3859361786189
26.5,515.6780081092235
26.6,513.9757113314054
26.700000000000003,512.2790274911212
26.8,510.5879382873603
26.900000000000002,508.90242547221095
27.0,507.2224708509172
27.1,505.5480562819294
27.200000000000003,503.8791636769466
27.3,502.2157750009521
27.400000000000002,500.55787227224226
27.5,498.9054375624487
27.6,497.25845299655384
27.700000000000003,495.6169007529007
27.8,493.9807630631963
27.900000000000002,492.35002221251
28.0,490.72466053926536
28.1,489.1046604352277
28.200000000000003,487.4900043454856
28.3,485.8806747684282
28.400000000000002,484.2766542557172
28.5,482.6779254122542
28.6,481.08447089614407
28.700000000000003,479.49627341865374
28.8,477.9133157441666
28.900000000000002,476.3355806901334
29.0,474.76305112701885
29.1,473.195709978245
29.200000000000003,471.63354022013056
29.3,470.07652488182697
29.400000000000002,468.5246470452514
29.5,466.97788984501625
29.6,465.4362364683556
29.700000000000003,463.8996701550489
29.8,462.36817419734166
29.900000000000002,460.84173193986345
30.0,459.3203267795433
30.1,457.80394216552247
30.200000000000003,456.292561599065
30.3,454.78616863346565
30.400000000000002,453.2847468739558
30.5,451.788279977607
30.6,450.2967516532327
30.700000000000003,448.81014566128795
30.8,447.32844581376685
30.900000000000002,445.85163597409854
31.0,444.37970005704136
31.1,442.9126220285752
31.200000000000003,441.4503859057923
31.3,439.99297575678673
31.400000000000002,438.54037570054186
31.5,437.092569906817
31.6,435.6495425960323
31.700000000000003,434.2112780391525
31.8,432.77776055756937
31.900000000000002,431.3489745229831
32.0,429.92490435728246
32.1,428.50553453242384
32.2,427.09084957030933
32.300000000000004,425.68083404266395
32.4,424.2754725709117
32.5,422.8747498260508
32.6,421.4786505285283
32.7,420.0871594481136
32.800000000000004,418.7002614037714
32.9,417.3179412635337
33.0,415.9401839443717
33.1,414.5669744120662
33.2,413.19829768107815
33.300000000000004,411.83413881441817
33.4,410.4744829235158
33.5,409.119315168088
33.6,407.7686207560075
33.7,406.42238494317047
33.800000000000004,405.0805930333637
33.9,403.74323037813167
34.0,402.41028237664307
34.1,401.081734475557
34.2,399.75757216888906
34.300000000000004,398.4377809978767
34.4,397.122346550845
34.5,395.8112544630716
34.6,394.5044904166516
34.7,393.2020401403626
34.800000000000004,391.903889409529
34.9,390.6100240458865
35.0,389.32042991744675
35.1,388.035092938361
35.2,386.75399906878476
35.300000000000004,385.4771343147415
35.4,384.20448472798665
35.5,382.9360364058718
35.6,381.67177549120834
35.7,380.4116881721315
35.800000000000004,379.1557606819643
35.9,377.90397929908136
36.0,376.6563303467729
36.1,375.4128001931088
36.2,374.1733752508027
36.300000000000004,372.93804197707595
36.4,371.70678687352205
36.5,370.47959648597083
36.6,369.2564574043529
36.7,368.0373562625641
36.800000000000004,366.8222797383304
36.9,365.61121455307233
37.0,364.4041474717702
37.1,363.20106530282914
37.2,362.0019548979442
37.300000000000004,360.80680315196594
37.4,359.615597002766
37.5,358.42832343110274
37.6,357.2449694604874
37.7,356.0655221570503
37.800000000000004,354.88996862940695
37.9,353.71829602852506
38.0,352.55049154759104
38.1,351.3865424218772
38.2,350.2264359286091
38.300000000000004,349.0701593868328
38.400000000000006,347.9177001572831
38.5,346.7690456422511
38.6,345.62418328545283
38.7,344.4831005718975
38.800000000000004,343.34578502775656
38.900000000000006,342.21222422023266
39.0,341.08240575742894
39.1,339.9563172882188
39.2,338.8339465021158
39.300000000000004,337.71528112914365
39.400000000000006,336.60030893970696
39.5,335.4890177444619
39.6,334.3813953941872
39.7,333.2774297796558
39.800000000000004,332.1771088315061
39.900000000000006,331.08042052011433
40.0,329.98735285546667
40.1,328.89789388703184
40.2,327.8120317036341
40.300000000000004,326.7297544333264
40.400000000000006,325.65105024326397
40.5,324.5759073395782
40.6,323.50431396725077
40.7,322.4362584099882
40.800000000000004,321.3717289900968
40.900000000000006,320.31071406835764
41.0,319.25320204390215
41.1,318.199181354088
41.2,317.1486404743752
41.300000000000004,316.10156791820253
41.400000000000006,315.0579522368645
41.5,314.0177820193884
41.6,312.98104589241194
41.7,311.947732520061
41.800000000000004,310.91783060382767
41.900000000000006,309.8913288824491
42.0,308.86821613178614
42.1,307.84848116470255
42.2,306.8321128309446
42.300000000000004,305.8191000170209
42.400000000000006,304.80943164608277
42.5,303.8030966778046
42.6,302.800084108265
42.7,301.800382969828
42.800000000000004,300.8039823310244
42.900000000000006,299.81087129643413
43.0,298.8210390065684
43.1,297.83447463775235
43.2,296.8511674020079
43.300000000000004,295.87110654693726
43.400000000000006,294.89428135560667
43.5,293.9206811464303
43.6,292.95029527305473
43.7,291.98311312424363
43.800000000000004,291.0191241237629
43.900000000000006,290.05831773026597
44.0,289.1006834371798
44.1,288.1462107725907
44.2,287.1948892991311
44.300000000000004,286.2467086138662
44.400000000000006,285.3016583481811
44.5,284.35972816766844
44.6,283.4209077720161
44.7,282.48518689489555
44.800000000000004,281.5525553038502
44.900000000000006,280.62300280018457
45.0,279.6965192188532
45.1,278.7730944283505
45.2,277.85271833060034
45.300000000000004,276.93538086084675
45.400000000000006,276.02107198754413
45.5,275.10978171224843
45.6,274.2015000695083
45.7,273.2962171267568
45.800000000000004,272.39392298420324
45.900000000000006,271.49460777472575
46.0,270.5982616637636
46.1,269.70487484921046
46.2,268.8144375613075
46.300000000000004,267.9269400625372
46.400000000000006,267.0423726475173
46.5,266.1607256428951
46.6,265.2819894072422
46.7,264.40615433094933
46.800000000000004,263.533210836122
46.900000000000006,262.66314937647587
47.0,261.7959604372328
47.1,260.93163453501734
47.2,260.07016221775325
47.300000000000004,259.2115340645605
47.400000000000006,258.35574068565273
47.5,257.50277272223474
47.6,256.65262084640057
47.7,255.8052757610317
47.800000000000004,254.96072819969584
47.900000000000006,254.11896892654576
48.0,253.27998873621866
48.1,252.4437784537357
48.2,251.610328934402
48.300000000000004,250.77963106370686
48.400000000000006,249.95167575722436
48.5,249.12645396051425
48.6,248.30395664902312
48.7,247.48417482798604
48.800000000000004,246.6670995323283
48.900000000000006,245.85272182656772
49.0,245.04103280471696
49.1,244.2320235901865
49.2,243.4256853356876
49.300000000000004,242.62200922313593
49.400000000000006,241.82098646355513
49.5,241.022608296981
49.6,240.22686599236576
49.7,239.43375084748286
49.800000000000004,238.6432541888319
49.900000000000006,237.85536737154388
50.0,237.07008177928694
50.1,236.28738882417215
50.2,235.50727994665985
50.300000000000004,234.72974661546607
