method,evaluation,scenario,window_start_h,horizon_h,region,status,solver_success,solver_mode,runtime_s,mip_gap,cost_CNY,carbon_tCO2,peak_net_import_MW,load_std_MW,renewable_utilization_ratio,curtailment_MWh,terminal_SOC_MWh,initial_SOC_MWh,grid_import_peak_margin_MW,max_charge_MW,max_discharge_MW
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionA,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,0.547802799998,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.569751085938,828284.257244588924,350.000000000000,157.500000000000,550.000000000000,100.000000000000,100.000000000000
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionB,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,0.459761399999,0.000000010300,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.563371410550,840565.949347669259,320.000000000000,144.000000000000,520.000000000000,90.000000000000,90.000000000000
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionC,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,0.449845499992,0.000000002105,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.573259749452,821529.630661296542,300.000000000000,135.000000000000,510.000000000000,85.000000000000,85.000000000000
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionD,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,1.795067199999,0.000000000000,-142670004.691411107779,0.000000000000,-92.453600000000,2.781481168818,0.792979786479,398540.422037263226,900.000000000000,405.000000000000,510.000000000000,260.000000000000,219.358952763173
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionE,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,2.207591900002,0.000000002794,-153987377.755995005369,0.000000000000,-23.393750000000,6.176568920763,0.830846051569,325643.012585090939,622.368279121909,370.000000000000,370.000000000000,240.000000000001,180.442916250000
scarcity_aware_adaptive_window_binary_MILP,adaptive_rolling_aggregate,observed,0,2407,RegionF,all adaptive blocks solved,True,scarcity_aware_adaptive_rolling_binary_MILP,2.342873600004,0.000000565317,-162121799.355329275131,0.000000000000,-115.329700423291,4.300224852947,0.840684069069,306703.569040159811,724.962147600000,382.500000000000,340.000000000000,250.000000000001,250.000000000000
