method,evaluation,scenario,window_start_h,horizon_h,region,status,solver_success,solver_mode,runtime_s,mip_gap,cost_CNY,carbon_tCO2,peak_net_import_MW,load_std_MW,renewable_utilization_ratio,curtailment_MWh,terminal_SOC_MWh,initial_SOC_MWh,grid_import_peak_margin_MW,max_charge_MW,max_discharge_MW
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionA,deterministic no-storage baseline,True,baseline,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.569621063810,828534.566491900710,157.500000000000,157.500000000000,550.000000000000,0.000000000000,0.000000000000
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionB,deterministic no-storage baseline,True,baseline,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.563249878515,840799.914078852045,144.000000000000,144.000000000000,520.000000000000,0.000000000000,0.000000000000
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionC,deterministic no-storage baseline,True,baseline,0.000000000000,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.573145813169,821748.972596780397,135.000000000000,135.000000000000,510.000000000000,0.000000000000,0.000000000000
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionD,deterministic no-storage baseline,True,baseline,0.000000000000,,-133039578.070811316371,0.000000000000,-52.894000426624,30.319623975084,0.770316915233,442169.351391359465,405.000000000000,405.000000000000,510.000000000000,0.000000000000,0.000000000000
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionE,deterministic no-storage baseline,True,baseline,0.000000000000,,-140473204.728322863579,0.000000000000,-23.393750000000,42.142676908756,0.796311877997,392125.719156250998,370.000000000000,370.000000000000,370.000000000000,0.000000000000,0.000000000000
no_storage_renewable_first,full_cycle_baseline_reference,observed,0,2407,RegionF,deterministic no-storage baseline,True,baseline,0.000000000000,,-146307544.940175741911,8.850562571909,31.597867090000,45.748863675104,0.802253798271,380686.761707460275,382.500000000000,382.500000000000,308.402132910000,0.000000000000,0.000000000000
